customer_id,segment,country,onboarding_date,kyc_status
CUS000496,RETAIL,SG,2022-07-17,VERIFIED
CUS000497,RETAIL,IN,2024-08-25,VERIFIED
CUS000498,RETAIL,IN,2022-11-14,VERIFIED
CUS000499,RETAIL,IN,2024-04-20,VERIFIED
CUS000500,RETAIL,IN,2022-06-25,VERIFIED
CUS000501,RETAIL,IN,2023-10-03,VERIFIED
CUS000502,RETAIL,AE,2024-07-05,VERIFIED
CUS000503,RETAIL,SG,2021-09-07,VERIFIED
CUS000504,RETAIL,SG,2021-07-26,VERIFIED
CUS000505,RETAIL,AE,2024-05-08,VERIFIED
CUS000506,RETAIL,IN,2024-03-15,VERIFIED
CUS000507,SME,IN,2024-11-10,VERIFIED
CUS000508,SME,AE,2022-06-09,VERIFIED
CUS000509,RETAIL,IN,2021-07-31,PENDING
CUS000510,RETAIL,SG,2024-02-26,VERIFIED
CUS000511,RETAIL,SG,2023-04-11,VERIFIED
CUS000512,RETAIL,IN,2022-04-19,VERIFIED
CUS000513,RETAIL,IN,2023-04-23,VERIFIED
CUS000514,RETAIL,IN,2022-02-12,PENDING
CUS000515,RETAIL,IN,2022-02-11,VERIFIED
CUS000516,RETAIL,IN,2022-03-01,VERIFIED
CUS000517,RETAIL,IN,2022-04-07,VERIFIED
CUS000518,RETAIL,SG,2023-05-12,VERIFIED
CUS000519,SME,AE,2023-06-30,VERIFIED
CUS000520,SME,SG,2022-09-05,VERIFIED
CUS000521,RETAIL,IN,2024-08-04,VERIFIED
CUS000522,SME,IN,2022-09-17,VERIFIED
CUS000523,SME,IN,2024-11-17,VERIFIED
CUS000524,RETAIL,IN,2022-03-30,PENDING
CUS000525,RETAIL,AE,2022-09-07,VERIFIED
CUS000526,SME,IN,2023-02-03,VERIFIED
CUS000527,RETAIL,IN,2023-11-04,VERIFIED
CUS000528,RETAIL,AE,2023-01-22,VERIFIED
CUS000529,RETAIL,IN,2022-07-27,VERIFIED
CUS000530,RETAIL,IN,2022-05-19,VERIFIED
CUS000531,RETAIL,IN,2021-06-19,VERIFIED
CUS000532,SME,SG,2024-05-08,VERIFIED
CUS000533,RETAIL,SG,2024-11-01,PENDING
CUS000534,RETAIL,IN,2022-07-03,PENDING
CUS000535,RETAIL,AE,2024-05-18,VERIFIED
CUS000536,RETAIL,AE,2024-06-08,VERIFIED
CUS000537,RETAIL,AE,2023-12-14,VERIFIED
CUS000538,RETAIL,IN,2022-03-24,VERIFIED
CUS000539,RETAIL,IN,2024-10-06,VERIFIED
CUS000540,RETAIL,AE,2023-07-07,VERIFIED
CUS000541,SME,IN,2024-08-07,VERIFIED
CUS000542,SME,IN,2021-10-14,VERIFIED
CUS000543,RETAIL,SG,2022-01-30,VERIFIED
CUS000544,RETAIL,IN,2024-08-31,VERIFIED
CUS000545,RETAIL,SG,2023-12-15,VERIFIED
CUS000546,SME,AE,2023-03-29,VERIFIED
CUS000547,SME,SG,2023-04-03,VERIFIED
CUS000548,RETAIL,IN,2024-05-12,VERIFIED
CUS000549,SME,AE,2023-03-20,VERIFIED
CUS000550,RETAIL,IN,2021-09-03,VERIFIED
CUS000551,RETAIL,SG,2024-02-27,VERIFIED
CUS000552,RETAIL,SG,2024-07-10,VERIFIED
CUS000553,RETAIL,SG,2023-07-11,VERIFIED
CUS000554,RETAIL,IN,2023-02-22,VERIFIED
CUS000555,RETAIL,IN,2023-11-30,VERIFIED
CUS000556,SME,IN,2024-08-07,VERIFIED
CUS000557,SME,IN,2024-09-04,VERIFIED
CUS000558,RETAIL,IN,2021-12-12,VERIFIED
CUS000559,RETAIL,IN,2024-07-01,VERIFIED
CUS000560,RETAIL,IN,2023-12-04,VERIFIED
CUS000561,RETAIL,SG,2022-01-30,VERIFIED
CUS000562,SME,AE,2022-09-23,PENDING
CUS000563,RETAIL,IN,2024-11-28,VERIFIED
CUS000564,RETAIL,SG,2024-05-08,VERIFIED
CUS000565,SME,SG,2023-03-14,VERIFIED
CUS000566,RETAIL,IN,2023-08-28,VERIFIED
CUS000567,RETAIL,IN,2021-03-19,VERIFIED
CUS000568,RETAIL,SG,2024-07-26,VERIFIED
CUS000569,SME,AE,2024-11-26,PENDING
CUS000570,SME,SG,2022-11-22,VERIFIED
CUS000571,RETAIL,AE,2021-04-30,VERIFIED
CUS000572,RETAIL,AE,2024-12-28,VERIFIED
CUS000573,RETAIL,IN,2021-10-29,VERIFIED
CUS000574,RETAIL,SG,2021-03-13,VERIFIED
CUS000575,RETAIL,IN,2023-05-30,VERIFIED
CUS000576,RETAIL,AE,2023-05-30,VERIFIED
CUS000577,RETAIL,IN,2021-03-14,VERIFIED
CUS000578,RETAIL,IN,2022-08-04,VERIFIED
CUS000579,RETAIL,AE,2022-11-28,VERIFIED
CUS000580,RETAIL,IN,2023-11-27,VERIFIED
CUS000581,RETAIL,SG,2021-06-07,VERIFIED
CUS000582,RETAIL,IN,2024-01-13,VERIFIED
CUS000583,RETAIL,AE,2023-07-02,VERIFIED
CUS000584,RETAIL,AE,2021-10-05,REJECTED
CUS000585,RETAIL,IN,2023-01-18,VERIFIED
CUS000586,RETAIL,SG,2022-02-05,VERIFIED
CUS000587,RETAIL,IN,2021-03-11,VERIFIED
CUS000588,RETAIL,IN,2022-07-16,VERIFIED
CUS000589,RETAIL,SG,2024-05-19,VERIFIED
CUS000590,RETAIL,SG,2022-02-13,VERIFIED
CUS000591,RETAIL,IN,2022-09-15,PENDING
CUS000592,RETAIL,IN,2024-05-01,VERIFIED
CUS000593,RETAIL,SG,2024-07-31,VERIFIED
CUS000594,RETAIL,IN,2021-06-04,VERIFIED
CUS000595,SME,IN,2024-08-06,VERIFIED
CUS000596,RETAIL,IN,2023-04-06,VERIFIED
CUS000597,SME,IN,2021-03-24,VERIFIED
CUS000598,RETAIL,AE,2021-09-03,VERIFIED
CUS000599,SME,IN,2021-10-15,VERIFIED
CUS000600,SME,IN,2022-03-08,VERIFIED
CUS000601,RETAIL,AE,2023-03-05,PENDING
CUS000602,RETAIL,IN,2023-11-28,VERIFIED
CUS000603,RETAIL,SG,2021-07-25,VERIFIED
CUS000604,RETAIL,IN,2022-10-27,VERIFIED
CUS000605,RETAIL,AE,2023-06-27,VERIFIED
CUS000606,SME,SG,2021-04-19,VERIFIED
CUS000607,RETAIL,AE,2023-08-03,VERIFIED
CUS000608,SME,IN,2024-11-11,VERIFIED
CUS000609,SME,IN,2022-09-13,VERIFIED
CUS000610,SME,SG,2023-05-15,REJECTED
CUS000611,RETAIL,IN,2022-08-14,VERIFIED
CUS000612,RETAIL,IN,2022-08-17,VERIFIED
CUS000613,SME,IN,2022-08-04,VERIFIED
CUS000614,RETAIL,AE,2023-09-14,VERIFIED
CUS000615,RETAIL,SG,2024-01-15,VERIFIED
CUS000616,RETAIL,SG,2023-10-14,VERIFIED
CUS000617,RETAIL,SG,2021-04-21,VERIFIED
CUS000618,SME,IN,2022-02-18,VERIFIED
CUS000619,RETAIL,IN,2023-07-02,PENDING
CUS000620,RETAIL,IN,2021-06-29,VERIFIED
CUS000621,RETAIL,SG,2022-01-27,VERIFIED
CUS000622,RETAIL,IN,2022-12-11,VERIFIED
CUS000623,RETAIL,AE,2021-12-08,VERIFIED
CUS000624,RETAIL,SG,2021-05-15,VERIFIED
CUS000625,RETAIL,IN,2022-10-29,VERIFIED
CUS000626,RETAIL,IN,2024-08-13,VERIFIED
CUS000627,RETAIL,IN,2023-05-09,VERIFIED
CUS000628,RETAIL,AE,2024-02-18,REJECTED
CUS000629,RETAIL,AE,2022-04-28,VERIFIED
CUS000630,SME,AE,2024-09-01,PENDING
CUS000631,SME,IN,2023-03-19,VERIFIED
CUS000632,RETAIL,IN,2023-05-03,VERIFIED
CUS000633,RETAIL,IN,2023-07-11,VERIFIED
CUS000634,RETAIL,IN,2022-08-08,VERIFIED
CUS000635,SME,IN,2022-11-30,VERIFIED
CUS000636,SME,IN,2024-03-27,VERIFIED
CUS000637,RETAIL,AE,2021-12-08,VERIFIED
CUS000638,RETAIL,IN,2023-04-15,VERIFIED
CUS000639,RETAIL,IN,2024-05-27,VERIFIED
CUS000640,RETAIL,SG,2022-05-19,VERIFIED
CUS000641,SME,IN,2023-07-02,VERIFIED
CUS000642,SME,SG,2022-07-21,VERIFIED
CUS000643,SME,SG,2022-02-10,VERIFIED
CUS000644,RETAIL,AE,2022-08-05,VERIFIED
CUS000645,RETAIL,SG,2021-05-25,VERIFIED
CUS000646,SME,IN,2022-09-06,VERIFIED
CUS000647,RETAIL,SG,2023-07-18,VERIFIED
CUS000648,RETAIL,IN,2021-03-22,VERIFIED
CUS000649,RETAIL,IN,2023-01-12,VERIFIED
CUS000650,RETAIL,IN,2022-04-08,VERIFIED
CUS000651,RETAIL,IN,2023-09-26,VERIFIED
CUS000652,SME,SG,2021-07-11,VERIFIED
CUS000653,RETAIL,IN,2021-05-27,VERIFIED
CUS000654,RETAIL,IN,2021-05-10,VERIFIED
CUS000655,RETAIL,IN,2023-07-08,VERIFIED
CUS000656,RETAIL,AE,2021-09-16,VERIFIED
CUS000657,RETAIL,IN,2022-06-06,VERIFIED
CUS000658,RETAIL,SG,2024-08-21,VERIFIED
CUS000659,RETAIL,AE,2021-06-27,PENDING
CUS000660,RETAIL,IN,2022-12-23,VERIFIED
CUS000661,RETAIL,SG,2022-12-18,VERIFIED
CUS000662,RETAIL,IN,2023-07-17,VERIFIED
CUS000663,RETAIL,IN,2021-09-25,VERIFIED
CUS000664,RETAIL,SG,2024-08-19,VERIFIED
CUS000665,RETAIL,AE,2023-07-13,VERIFIED
CUS000666,RETAIL,IN,2022-11-04,VERIFIED
CUS000667,RETAIL,IN,2024-04-02,VERIFIED
CUS000668,RETAIL,IN,2024-03-10,REJECTED
CUS000669,RETAIL,IN,2022-08-23,PENDING
CUS000670,RETAIL,SG,2022-10-10,VERIFIED
CUS000671,RETAIL,IN,2021-11-13,VERIFIED
CUS000672,RETAIL,SG,2021-11-14,VERIFIED
CUS000673,RETAIL,IN,2024-12-07,VERIFIED
CUS000674,RETAIL,SG,2023-06-30,VERIFIED
CUS000675,RETAIL,SG,2021-10-04,VERIFIED
CUS000676,SME,SG,2021-05-13,VERIFIED
CUS000677,RETAIL,IN,2024-08-22,VERIFIED
CUS000678,RETAIL,IN,2022-01-24,VERIFIED
CUS000679,RETAIL,IN,2024-02-11,VERIFIED
CUS000680,RETAIL,IN,2021-12-03,VERIFIED
CUS000681,SME,IN,2023-04-18,VERIFIED
CUS000682,SME,IN,2024-07-28,VERIFIED
CUS000683,SME,SG,2024-03-22,VERIFIED
CUS000684,RETAIL,IN,2021-05-24,VERIFIED
CUS000685,SME,SG,2022-01-23,VERIFIED
CUS000686,RETAIL,IN,2024-11-14,VERIFIED
CUS000687,SME,SG,2021-05-15,VERIFIED
CUS000688,RETAIL,IN,2021-10-08,VERIFIED
CUS000689,SME,IN,2022-11-30,VERIFIED
CUS000690,RETAIL,IN,2024-11-21,VERIFIED
CUS000691,RETAIL,AE,2023-05-04,VERIFIED
CUS000692,SME,IN,2024-05-19,VERIFIED
CUS000693,RETAIL,IN,2023-08-09,VERIFIED
CUS000694,SME,IN,2023-10-18,PENDING
CUS000695,RETAIL,SG,2022-04-09,VERIFIED
CUS000696,RETAIL,IN,2022-03-06,VERIFIED
CUS000697,RETAIL,IN,2024-05-05,VERIFIED
CUS000698,RETAIL,IN,2021-07-22,VERIFIED
CUS000699,RETAIL,AE,2022-06-08,VERIFIED
CUS000700,RETAIL,IN,2022-06-13,PENDING
CUS000701,RETAIL,IN,2022-01-11,VERIFIED
CUS000702,RETAIL,AE,2022-03-20,VERIFIED
CUS000703,RETAIL,IN,2021-12-24,VERIFIED
CUS000704,SME,IN,2023-11-23,VERIFIED
CUS000705,SME,IN,2022-05-16,VERIFIED
CUS000706,RETAIL,IN,2021-04-07,VERIFIED
CUS000707,RETAIL,IN,2022-02-10,VERIFIED
CUS000708,RETAIL,IN,2023-06-11,VERIFIED
CUS000709,RETAIL,SG,2022-07-31,VERIFIED
CUS000710,SME,SG,2021-07-03,PENDING
CUS000711,RETAIL,IN,2022-06-29,VERIFIED
CUS000712,RETAIL,IN,2022-01-07,VERIFIED
CUS000713,RETAIL,IN,2021-08-05,VERIFIED
CUS000714,RETAIL,AE,2023-08-06,VERIFIED
CUS000715,SME,IN,2023-09-20,VERIFIED
CUS000716,RETAIL,SG,2023-09-09,VERIFIED
CUS000717,RETAIL,IN,2023-08-04,VERIFIED
CUS000718,RETAIL,SG,2022-05-26,VERIFIED
CUS000719,RETAIL,IN,2023-02-21,VERIFIED
CUS000720,RETAIL,SG,2021-05-26,VERIFIED
CUS000721,RETAIL,IN,2022-05-16,VERIFIED
CUS000722,RETAIL,AE,2022-06-05,VERIFIED
CUS000723,RETAIL,IN,2021-05-12,VERIFIED
CUS000724,RETAIL,SG,2021-09-19,VERIFIED
CUS000725,SME,AE,2024-11-17,VERIFIED
CUS000726,RETAIL,AE,2021-04-20,VERIFIED
CUS000727,RETAIL,IN,2021-08-16,VERIFIED
CUS000728,RETAIL,IN,2023-09-27,PENDING
CUS000729,RETAIL,IN,2024-02-07,VERIFIED
CUS000730,SME,IN,2022-12-10,REJECTED
CUS000731,SME,IN,2021-03-05,VERIFIED
CUS000732,SME,AE,2022-09-02,VERIFIED
CUS000733,RETAIL,AE,2022-10-14,VERIFIED
CUS000734,RETAIL,IN,2024-03-03,VERIFIED
CUS000735,SME,SG,2021-07-25,VERIFIED
CUS000736,RETAIL,AE,2021-12-12,VERIFIED
CUS000737,RETAIL,AE,2024-10-14,VERIFIED
CUS000738,RETAIL,IN,2024-01-01,VERIFIED
CUS000739,RETAIL,IN,2021-08-17,VERIFIED
CUS000740,RETAIL,AE,2022-04-18,VERIFIED
CUS000741,SME,IN,2023-06-17,VERIFIED
CUS000742,RETAIL,IN,2022-12-30,VERIFIED
CUS000743,RETAIL,AE,2024-07-09,VERIFIED
CUS000744,SME,AE,2021-10-18,VERIFIED
CUS000745,RETAIL,AE,2022-08-02,VERIFIED
CUS000746,RETAIL,SG,2023-01-16,VERIFIED
CUS000747,RETAIL,IN,2022-08-29,VERIFIED
CUS000748,RETAIL,IN,2022-10-03,VERIFIED
CUS000749,RETAIL,IN,2023-05-05,VERIFIED
CUS000750,RETAIL,IN,2024-04-23,VERIFIED
CUS000751,RETAIL,IN,2023-02-28,VERIFIED
CUS000752,RETAIL,SG,2021-11-27,VERIFIED
CUS000753,RETAIL,IN,2024-10-18,VERIFIED
CUS000754,RETAIL,SG,2023-06-19,VERIFIED
CUS000755,RETAIL,IN,2021-11-09,VERIFIED
CUS000756,RETAIL,IN,2022-10-13,VERIFIED
CUS000757,RETAIL,IN,2024-11-28,VERIFIED
CUS000758,SME,IN,2021-10-05,VERIFIED
CUS000759,RETAIL,AE,2024-10-18,VERIFIED
CUS000760,SME,IN,2023-03-02,VERIFIED
CUS000761,RETAIL,IN,2024-07-26,VERIFIED
CUS000762,RETAIL,SG,2023-12-14,VERIFIED
CUS000763,RETAIL,IN,2023-07-01,VERIFIED
CUS000764,RETAIL,IN,2023-12-27,VERIFIED
CUS000765,RETAIL,IN,2021-08-25,VERIFIED
CUS000766,RETAIL,IN,2022-11-01,VERIFIED
CUS000767,SME,SG,2023-08-15,VERIFIED
CUS000768,SME,IN,2023-11-21,VERIFIED
CUS000769,SME,IN,2023-02-05,VERIFIED
CUS000770,RETAIL,IN,2023-09-16,VERIFIED
CUS000771,RETAIL,IN,2021-11-30,VERIFIED
CUS000772,RETAIL,IN,2024-02-08,PENDING
CUS000773,RETAIL,AE,2022-05-12,VERIFIED
CUS000774,SME,IN,2023-04-18,VERIFIED
CUS000775,RETAIL,IN,2023-12-29,VERIFIED
CUS000776,RETAIL,IN,2023-03-21,VERIFIED
CUS000777,RETAIL,IN,2024-07-18,VERIFIED
CUS000778,SME,IN,2022-12-27,VERIFIED
CUS000779,RETAIL,SG,2022-04-03,VERIFIED
CUS000780,RETAIL,AE,2022-09-25,VERIFIED
CUS000781,RETAIL,IN,2024-12-11,VERIFIED
CUS000782,RETAIL,IN,2022-10-01,VERIFIED
CUS000783,RETAIL,AE,2024-11-27,VERIFIED
CUS000784,RETAIL,IN,2023-08-06,PENDING
CUS000785,RETAIL,IN,2022-07-28,VERIFIED
CUS000786,RETAIL,IN,2021-07-21,VERIFIED
CUS000787,RETAIL,SG,2021-04-05,VERIFIED
CUS000788,RETAIL,SG,2023-01-16,VERIFIED
CUS000789,RETAIL,IN,2024-03-09,VERIFIED
CUS000790,RETAIL,AE,2021-10-25,VERIFIED
CUS000791,RETAIL,IN,2023-08-22,VERIFIED
CUS000792,RETAIL,IN,2022-11-13,VERIFIED
CUS000793,SME,IN,2024-03-30,VERIFIED
CUS000794,RETAIL,IN,2023-08-02,VERIFIED
CUS000795,RETAIL,IN,2023-03-02,VERIFIED
CUS000796,SME,IN,2022-03-04,VERIFIED
CUS000797,SME,IN,2021-07-22,VERIFIED
CUS000798,RETAIL,SG,2024-04-29,VERIFIED
CUS000799,RETAIL,IN,2022-11-11,VERIFIED
CUS000800,RETAIL,IN,2021-04-15,VERIFIED
CUS000801,SME,SG,2024-12-09,VERIFIED
CUS000802,RETAIL,IN,2022-10-23,VERIFIED
CUS000803,RETAIL,SG,2022-01-23,VERIFIED
CUS000804,RETAIL,SG,2024-08-09,VERIFIED
CUS000805,RETAIL,SG,2022-06-11,VERIFIED
CUS000806,RETAIL,IN,2023-05-23,VERIFIED
CUS000807,SME,IN,2022-09-13,VERIFIED
CUS000808,RETAIL,IN,2022-04-10,VERIFIED
CUS000809,SME,IN,2024-06-13,VERIFIED
CUS000810,RETAIL,IN,2024-09-28,VERIFIED
CUS000811,SME,IN,2023-10-17,VERIFIED
CUS000812,RETAIL,IN,2024-01-02,VERIFIED
CUS000813,RETAIL,IN,2023-11-24,VERIFIED
CUS000814,SME,IN,2021-06-17,VERIFIED
CUS000815,SME,SG,2022-05-15,VERIFIED
CUS000816,SME,AE,2023-08-22,VERIFIED
CUS000817,SME,IN,2022-09-07,VERIFIED
CUS000818,RETAIL,AE,2024-05-24,VERIFIED
CUS000819,RETAIL,IN,2024-04-20,VERIFIED
CUS000820,RETAIL,AE,2024-08-17,VERIFIED
CUS000821,SME,AE,2023-05-16,VERIFIED
CUS000822,SME,IN,2022-08-19,VERIFIED
CUS000823,SME,SG,2023-01-21,VERIFIED
CUS000824,SME,AE,2022-11-12,VERIFIED
CUS000825,RETAIL,AE,2024-05-18,VERIFIED
CUS000826,RETAIL,AE,2022-07-10,VERIFIED
CUS000827,RETAIL,IN,2022-11-20,VERIFIED
CUS000828,RETAIL,IN,2021-05-01,VERIFIED
CUS000829,RETAIL,AE,2024-01-22,VERIFIED
CUS000830,RETAIL,IN,2024-10-09,VERIFIED
CUS000831,SME,IN,2023-04-05,VERIFIED
CUS000832,RETAIL,IN,2024-03-31,VERIFIED
CUS000833,RETAIL,IN,2024-05-02,VERIFIED
CUS000834,SME,IN,2024-02-09,PENDING
CUS000835,RETAIL,SG,2022-05-26,VERIFIED
CUS000836,RETAIL,IN,2023-05-15,PENDING
CUS000837,RETAIL,SG,2021-08-27,VERIFIED
CUS000838,RETAIL,AE,2024-07-16,VERIFIED
CUS000839,RETAIL,IN,2021-06-07,VERIFIED
CUS000840,RETAIL,IN,2023-06-08,VERIFIED
CUS000841,RETAIL,IN,2022-12-16,VERIFIED
CUS000842,SME,AE,2021-11-16,VERIFIED
CUS000843,SME,SG,2023-02-13,VERIFIED
CUS000844,RETAIL,IN,2024-05-17,VERIFIED
CUS000845,SME,IN,2024-01-31,VERIFIED
CUS000846,RETAIL,IN,2021-06-28,VERIFIED
CUS000847,RETAIL,IN,2024-09-26,VERIFIED
CUS000848,RETAIL,AE,2021-07-06,REJECTED
CUS000849,SME,SG,2022-06-01,VERIFIED
CUS000850,SME,IN,2023-01-14,VERIFIED
CUS000851,SME,AE,2023-10-17,PENDING
CUS000852,RETAIL,IN,2021-09-15,REJECTED
CUS000853,RETAIL,AE,2024-11-17,VERIFIED
CUS000854,RETAIL,IN,2022-04-11,VERIFIED
CUS000855,RETAIL,IN,2024-03-14,VERIFIED
CUS000856,RETAIL,AE,2023-08-21,VERIFIED
CUS000857,RETAIL,IN,2024-10-04,VERIFIED
CUS000858,RETAIL,SG,2022-11-07,VERIFIED
CUS000859,RETAIL,AE,2024-06-09,VERIFIED
CUS000860,RETAIL,IN,2024-07-22,VERIFIED
CUS000861,RETAIL,IN,2023-09-29,VERIFIED
CUS000862,RETAIL,SG,2023-02-07,VERIFIED
CUS000863,RETAIL,IN,2021-05-20,VERIFIED
CUS000864,RETAIL,IN,2021-10-28,VERIFIED
CUS000865,RETAIL,IN,2023-06-21,VERIFIED
CUS000866,RETAIL,SG,2022-10-05,VERIFIED
CUS000867,SME,IN,2022-01-19,VERIFIED
CUS000868,RETAIL,IN,2023-07-17,VERIFIED
CUS000869,RETAIL,AE,2022-01-22,VERIFIED
CUS000870,RETAIL,IN,2022-06-18,VERIFIED
CUS000871,RETAIL,AE,2022-04-23,VERIFIED
CUS000872,RETAIL,IN,2021-04-05,VERIFIED
CUS000873,RETAIL,AE,2023-07-24,VERIFIED
CUS000874,SME,SG,2024-09-29,VERIFIED
CUS000875,RETAIL,IN,2022-12-13,VERIFIED
CUS000876,RETAIL,AE,2023-09-27,VERIFIED
CUS000877,SME,IN,2024-10-11,VERIFIED
CUS000878,RETAIL,IN,2024-05-28,VERIFIED
CUS000879,RETAIL,IN,2022-12-16,VERIFIED
CUS000880,RETAIL,SG,2021-05-03,VERIFIED
CUS000881,RETAIL,IN,2023-09-16,PENDING
CUS000882,RETAIL,IN,2022-11-29,VERIFIED
CUS000883,SME,IN,2024-04-28,VERIFIED
CUS000884,RETAIL,IN,2024-07-04,VERIFIED
CUS000885,SME,IN,2022-01-02,VERIFIED
CUS000886,RETAIL,IN,2022-08-28,VERIFIED
CUS000887,RETAIL,IN,2024-04-11,VERIFIED
CUS000888,RETAIL,IN,2023-02-01,VERIFIED
CUS000889,RETAIL,IN,2022-10-12,VERIFIED
CUS000890,RETAIL,IN,2024-10-10,VERIFIED
CUS000891,RETAIL,SG,2023-11-08,VERIFIED
CUS000892,RETAIL,IN,2021-09-09,VERIFIED
CUS000893,RETAIL,IN,2023-08-13,VERIFIED
CUS000894,SME,IN,2022-04-15,VERIFIED
CUS000895,RETAIL,IN,2022-09-07,VERIFIED
CUS000896,RETAIL,IN,2024-12-25,VERIFIED
CUS000897,SME,SG,2021-05-16,VERIFIED
CUS000898,RETAIL,IN,2021-04-29,VERIFIED
CUS000899,RETAIL,IN,2022-06-11,VERIFIED
CUS000900,SME,IN,2024-05-24,VERIFIED
CUS000901,RETAIL,IN,2021-10-07,VERIFIED
CUS000902,RETAIL,IN,2025-01-01,VERIFIED
CUS000903,RETAIL,IN,2023-01-19,VERIFIED
CUS000904,RETAIL,IN,2023-05-14,PENDING
CUS000905,RETAIL,IN,2022-05-01,VERIFIED
CUS000906,RETAIL,SG,2024-06-18,VERIFIED
CUS000907,SME,AE,2021-08-25,VERIFIED
CUS000908,RETAIL,IN,2022-10-26,VERIFIED
CUS000909,RETAIL,IN,2024-01-03,VERIFIED
CUS000910,RETAIL,SG,2023-10-23,VERIFIED
CUS000911,RETAIL,IN,2022-05-17,VERIFIED
CUS000912,SME,SG,2024-04-17,VERIFIED
CUS000913,RETAIL,SG,2023-11-13,VERIFIED
CUS000914,RETAIL,AE,2021-03-24,VERIFIED
CUS000915,RETAIL,AE,2021-08-19,VERIFIED
CUS000916,SME,IN,2023-09-24,VERIFIED
CUS000917,RETAIL,IN,2022-11-16,VERIFIED
CUS000918,SME,IN,2023-06-01,VERIFIED
CUS000919,RETAIL,IN,2024-03-26,VERIFIED
CUS000920,RETAIL,IN,2023-11-17,VERIFIED
CUS000921,RETAIL,AE,2024-08-03,VERIFIED
CUS000922,RETAIL,IN,2021-10-18,VERIFIED
CUS000923,RETAIL,IN,2024-01-23,VERIFIED
CUS000924,RETAIL,AE,2024-04-01,VERIFIED
CUS000925,RETAIL,IN,2022-07-23,VERIFIED
CUS000926,RETAIL,IN,2024-07-07,VERIFIED
CUS000927,SME,AE,2021-05-04,VERIFIED
CUS000928,SME,IN,2021-08-16,VERIFIED
CUS000929,RETAIL,IN,2023-06-04,VERIFIED
CUS000930,RETAIL,IN,2024-04-20,VERIFIED
CUS000931,SME,AE,2024-06-19,VERIFIED
CUS000932,RETAIL,IN,2021-09-18,VERIFIED
CUS000933,SME,IN,2023-04-25,VERIFIED
CUS000934,RETAIL,IN,2022-10-15,VERIFIED
CUS000935,SME,IN,2024-07-12,VERIFIED
CUS000936,RETAIL,AE,2021-11-06,VERIFIED
CUS000937,RETAIL,IN,2023-01-08,VERIFIED
CUS000938,RETAIL,AE,2024-09-25,VERIFIED
CUS000939,RETAIL,IN,2024-09-17,VERIFIED
CUS000940,RETAIL,IN,2021-04-23,VERIFIED
CUS000941,SME,AE,2024-10-14,VERIFIED
CUS000942,RETAIL,IN,2023-11-09,VERIFIED
CUS000943,RETAIL,IN,2024-12-15,VERIFIED
CUS000944,RETAIL,AE,2024-10-11,VERIFIED
CUS000945,RETAIL,IN,2021-11-21,VERIFIED
CUS000946,RETAIL,IN,2022-01-27,VERIFIED
CUS000947,RETAIL,AE,2023-09-26,VERIFIED
CUS000948,SME,IN,2024-04-27,VERIFIED
CUS000949,SME,IN,2024-01-19,VERIFIED
CUS000950,RETAIL,IN,2023-08-29,VERIFIED
CUS000951,SME,IN,2022-01-10,VERIFIED
CUS000952,RETAIL,IN,2022-09-22,PENDING
CUS000953,RETAIL,SG,2023-04-21,VERIFIED
CUS000954,SME,IN,2024-09-27,VERIFIED
CUS000955,SME,SG,2024-07-24,VERIFIED
CUS000956,RETAIL,IN,2024-03-25,VERIFIED
CUS000957,RETAIL,IN,2024-03-10,VERIFIED
CUS000958,RETAIL,IN,2023-02-17,VERIFIED
CUS000959,RETAIL,SG,2021-09-12,VERIFIED
CUS000960,RETAIL,IN,2023-05-22,VERIFIED
CUS000961,RETAIL,IN,2023-09-29,VERIFIED
CUS000962,SME,AE,2022-11-13,VERIFIED
CUS000963,RETAIL,IN,2024-09-17,VERIFIED
CUS000964,RETAIL,IN,2022-03-18,VERIFIED
CUS000965,SME,AE,2024-10-16,VERIFIED
CUS000966,RETAIL,IN,2023-08-26,VERIFIED
CUS000967,RETAIL,IN,2021-05-08,PENDING
CUS000968,RETAIL,IN,2023-06-15,REJECTED
CUS000969,SME,IN,2022-02-20,VERIFIED
CUS000970,SME,IN,2023-12-17,VERIFIED
CUS000971,RETAIL,SG,2021-09-27,VERIFIED
CUS000972,RETAIL,IN,2023-09-14,VERIFIED
CUS000973,SME,SG,2024-02-18,PENDING
CUS000974,SME,AE,2024-10-22,VERIFIED
CUS000975,RETAIL,IN,2023-10-30,VERIFIED
CUS000976,RETAIL,SG,2022-10-12,VERIFIED
CUS000977,SME,SG,2024-10-05,VERIFIED
CUS000978,RETAIL,AE,2024-05-05,PENDING
CUS000979,RETAIL,IN,2023-09-04,VERIFIED
CUS000980,RETAIL,IN,2022-04-05,VERIFIED
CUS000981,RETAIL,IN,2022-09-19,PENDING
CUS000982,RETAIL,IN,2024-11-03,VERIFIED
CUS000983,RETAIL,IN,2024-11-11,VERIFIED
CUS000984,SME,IN,2024-10-10,VERIFIED
CUS000985,RETAIL,IN,2023-09-27,VERIFIED
CUS000986,SME,AE,2023-11-30,VERIFIED
CUS000987,RETAIL,IN,2024-07-22,VERIFIED
CUS000988,RETAIL,IN,2023-04-29,PENDING
CUS000989,SME,IN,2022-09-27,VERIFIED
CUS000990,SME,IN,2022-05-06,VERIFIED
CUS000991,RETAIL,IN,2021-03-10,VERIFIED
